Waypoint,BÈziers ZI NW MËze Autor.,LFMU/MZ,43.4425,3.57611,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Biarritz Bec du Gave Adour/Gave,LFBZ/BG,43.5461,-1.195,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Biarritz Cambo Arnaga,LFBZ/SE,43.3678,-1.4225,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Biarritz Chapelle N Baie St-J D L,LFBZ/SW,43.4017,-1.66,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Biarritz Ch‚teau d'Eau,LFBZ/NE,43.5197,-1.4025,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Biarritz Colline Sainte Barbe,LFBZ/S,43.4172,-1.49472,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Biarritz Embouch. Adour,LFBZ/NA,43.5303,-1.52361,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Biarritz Hasparren,LFBZ/SH,43.385,-1.305,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Biarritz Inter D936/A64,LFBZ/E,43.4667,-1.28694,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Biarritz Phare Cap Breton,LFBZ/NC,43.6558,-1.44833,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Biarritz Phare de Biarritz,LFBZ/NP,43.4928,-1.5525,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Biarritz Plage de Bidart,LFBZ/SB,43.4322,-1.60083,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Biscarosse 1NM Est Bisc. Plage,LFBS/O2,44.4494,-1.22389,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Biscarosse Nord Ville Bisc.,LFBS/OS,44.4167,-1.14944,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bordeaux Ant. Croix d'Hins,LFBD/SW,44.7042,-0.77,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bordeaux Castelnau de MÈd.,LFBD/N,45.0289,-0.796944,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bordeaux D1215/D1 Le Taillan,LFBD/EA,44.8936,-0.668889,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bordeaux Ile de la Lande,LFBD/SE,44.7458,-0.504167,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bordeaux Macau,LFBD/NE,45.0083,-0.6125,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bordeaux N1010 D214 La Birade,LFBD/S,44.7167,-0.690278,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bordeaux N1215/D6 Saint MÈdard,LFBD/NA,44.9075,-0.747222,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bordeaux Sainte HÈlËne,LFBD/NW,44.9756,-0.880833,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bordeaux Us. DÈchetterie,LFBD/OA,44.7697,-0.771111,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bordeaux Usine Gazinet,LFBD/SA,44.775,-0.691667,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Brest 1.5 Nm SE Le Faou (Ax),LFRB/LF,48.2833,-4.13333,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Brest Ch eau Plabennec,LFRB/PA,48.5042,-4.42278,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Brest Daoulas,LFRB/SG,48.37,-4.26111,,,PtRep,,LF,20,2023-12-09T20:04:05.783
